ID,DOI,Title,Date,Keywords,Abstract,Language
10.1186_s12864-015-1540-2,10.1186/s12864-015-1540-2,"Gene expression associated with white syndromes in a reef building coral, Acropora hyacinthus",NA,"Innate immunity,Network analysis,Gene expression,Coral disease","Background: Corals are capable of launching diverse immune defenses at the site of direct contact with pathogens, but the molecular mechanisms of this activity and the colony-wide effects of such stressors remain poorly understood. Here we compared gene expression profiles in eight healthy Acropora hyacinthus colonies against eight colonies exhibiting tissue loss commonly associated with white syndromes, all collected from a natural reef environment near Palau. Two types of tissues were sampled from diseased corals: visibly affected and apparently healthy. Results: Tag-based RNA-Seq followed by weighted gene co-expression network analysis identified groups of co-regulated differentially expressed genes between all health states (disease lesion, apparently healthy tissues of diseased colonies, and fully healthy). Differences between healthy and diseased tissues indicate activation of several innate immunity and tissue repair pathways accompanied by reduced calcification and the switch towards metabolic reliance on stored lipids. Unaffected parts of diseased colonies, although displaying a trend towards these changes, were not significantly different from fully healthy samples. Still, network analysis identified a group of genes, suggestive of altered immunity state, that were specifically up-regulated in unaffected parts of diseased colonies. Conclusions: Similarity of fully healthy samples to apparently healthy parts of diseased colonies indicates that systemic effects of white syndromes on A. hyacinthus are weak, which implies that the coral colony is largely able to sustain its physiological performance despite disease. The genes specifically up-regulated in unaffected parts of diseased colonies, instead of being the consequence of disease, might be related to the originally higher susceptibility of these colonies to naturally occurring white syndromes.",en
10.1016_j.jembe.2018.11.004,10.1016/j.jembe.2018.11.004,Journal of Experimental Marine Biology and Ecology,22 November 2018,Coral health Scleractinia Acclimatization WGCNA Polyunsaturated fatty acid,"To investigate plasticity in biochemical and physiological health attributes of corals, identical colony fragments of the coral Acropora tenuis, from two inshore populations, were exposed to native and novel environmental regimes. Variation in global gene expression (GE) and lipid and fatty acid (FA) composition of surviving colony fragments were quantified after four months. Major FA classes, with the exception of short-chain (C18) polyunsaturated fatty acids (PUFA), decreased in concentration when coral fragments were exposed to lower water quality regardless of their source population. In contrast, a strong effect of source population was detected in the GE profiles of all coral fragments and was enriched with genes associated with translation, ribosome biogenesis and ribosome cellular components. One cluster of co-expressed genes positively correlated with multiple individual FA and included genes involved in developmental processes and cellular pathways. This study demonstrates the strong influence of a source effect defining gene expression relating to basic biological functions, including biosynthetic processing, translation and ribosome biogenesis. However, there is plasticity in FA composition and specific genes relating to elevated health and immunity, which can respond to changes in environmental conditions. These findings suggest hope for future corals, if we can reduce anthropogenic water quality stressors.",en
10.1186_s13104-018-3230-z,10.1186/s13104-018-3230-z,Transcriptomic response in Acropora muricata under acute temperature stress follows preconditioned seasonal temperature fluctuations,NA,"Coral,Temperature stress,Adaptation,Transcriptomics,hsp70,Phosphoenolpyruvate carboxykinase","Objective: Global climate change has resulted in the decline of health and condition of various coral reefs worldwide. Here, we describe expression profiles of Acropora muricata collected during opposing seasons in Otsuki, Kochi, Japan to define the capacity of corals to cope with changing environmental conditions. Coral communities in Otsuki experience large temperature fluctuations between the winter (~ 16 °C) and summer (~ 27 °C). Results: Coral nubbins that were collected in the summer showed no change in photochemical efficiency when exposed to thermal or cold stress, while winter samples showed a decrease in photochemical health when subjected to thermal stress. Under cold stress, corals that were collected in the summer showed an up-regulation of actin-related protein and serine/threonine protein kinase, while corals collected during the winter did not show any cellular stress. On the other hand, under thermal stress, the most notable change was the up-regulation of phosphoenolpyruvate carboxykinase in corals that were collected during the winter season. Our observations in the differential genes expressed under temperature-derived stress suggest that A. muricata from Kochi may maintain physiological resilience due to the frequently encountered environmental stress, and this may play a role in the coral's thermal tolerance.",en
10.3755_galaxea.15.1_1,NA,NA,NA,"Coral,qPCR,Reference gene,HSP70","Coral adapts to its surrounding environment by expressing stress-responsive genes. Thus, it is expected that these genes can serve as helpful biomarkers for investigating the coral reef environment. We evaluated appropriate reference genes for accurately analyzing gene expression using quantitative real-time PCR (qPCR). In this study, we examined each appropriate reference gene for Montipora digitata, Pocillopora damicornis and Acropora nasuta. We employed analytical methods, including 2 −ΔCt , geNorm, NormFinder and BestKeeper, and searched for appropriate reference genes for elongation factor 1 alpha (EF1A), beta-tubulin (TUBB), beta-actin (ACTB), 18S rRNA (18S) and TATA box binding protein (TBP). The most stable genes of M. digitata were EF1A, TUBB and TBP; the most stable genes of P. damicornis and A. nasuta were EF1A and TBP. Additionally, we verified that coral heat shock protein 70 family (HSP70) gene expression was accurately quantified under thermal stress conditions using our suggested reference genes. Collectively, we recommend evaluating reference genes for each coral species and each experimental condition.",en
10.1186_s12864-019-5429-3,10.1186/s12864-019-5429-3,Re-analysis of the coral Acropora digitifera transcriptome reveals a complex lncRNAs-mRNAs interaction network implicated in Symbiodinium infection,NA,"Acropora digitifera,Symbiodinium,Deep RNA-sequencing,Transcriptome,Alternative splicing,Long noncoding RNAs","Background: Being critically important to the ecosystem, the stability of coral reefs is directly related to the marine and surrounding terrestrial environments. However, coral reefs are now undergoing massive and accelerating devastation due to bleaching. The fact that the breakdown of symbiosis between coral and the dinoflagellate, zooxanthellae, has been well elucidated as the main cause of bleaching, implying the establishment of symbiosis with zooxanthellae plays a crucial role in maintaining coral survival. However, the relevant molecular and cellular mechanisms have not been well studied yet. In this study, based on the deep RNA-sequencing data derived from Mohamed, A. R. et al., an integrated transcriptome analysis was performed to deeply investigate global transcriptome changes of the coral Acropora digitifera in response to infection by dinoflagellate of the genus Symbiodinium. Results: The results revealed that compared to RefTranscriptome_v1.0 (A. digitifera transcriptome assembly v1.0), numerous novel transcripts and isoforms were identified, the Symbiodinium-infected coral larvae at 4 h generated the highest proportion of specific isoforms. Alternative splicing analysis showed that intron retention predominated in all alternative transcripts among six statuses. Additionally, 8117 lncRNAs were predicted via a stringent stepwise filtering pipeline. A complex lncRNAs-mRNAs network including 815 lncRNAs and 6395 mRNAs were established, in which 21 lncRNAs were differentially expressed at 4 h post infection. Functional clustering analysis for those differentially lncRNAs-coexpressed mRNAs demonstrated that several biological processes and pathways related to protein kinase activity, metabolic pathways, mitochondrion, ribosome, etc. were enriched. Conclusions: Our study not only refined A. digitifera transcriptome via identification of novel transcripts and isoforms, but also predicted a high-confidence dataset of lncRNAs. Functional study based on the construction of lncRNAs-mRNAs co-expression network has disclosed a complex lncRNA-mediated regulation in response to Symbiodinium infection exhibited in A. digitifera. Once validated, these lncRNAs could be good potential targets for treatment and prevention of bleaching in coral.",en
10.3354_meps08194,10.3354/meps08194,Variation in antioxidant gene expression in the scleractinian coral Acropora millepora under laboratory thermal stress,October 19,"Oxidative stress,Gene expression,Variation,Coral bleaching,Acropora millepora,Real-time PCR,Magnetic beads","The effects of climate change over the last few decades have pushed the majority of reef-building corals close to their upper thermal limit. Upon exposure to thermal stress, the intracellular formation of harmful oxygen intermediates can lead to the disruption of the obligate symbiosis between the coral host and their dinoflagellate endosymbionts (zooxanthellae), a process known as coral bleaching. Applications of molecular techniques to cnidarian research have recently enhanced our understanding of the magnitude of corals' transcriptional response to various stressors. In the present study, we developed a quantitative real-time polymerase chain reaction assay to assess expression levels of 4 genes involved in the corals' oxidative stress response (HSP70, MnSOD, ferritin, Zn 2+-metalloprotease) after exposure to laboratory-controlled thermal stress. Using the Indo-Pacific reef coral Acropora millepora, our study provides the first population-scale analysis of antioxidant gene expression in coral. Despite the significant up-regulation of those 4 genes in the thermally stressed samples relative to non-stressed samples, our results show that there is an enormous intraas well as inter-colony variation in transcript abundance at a particular point in time. We discuss the potential roles of ferritin and Zn 2+-metalloprotease in the break down of the intra-cellular Fe 2+homeostasis and in coral host cell detachment, respectively, during bleaching conditions. Our results emphasise the importance of measuring inter-individual variation to gain an insight into the population response to a common and increasingly encountered environmental stressor.",en
10.1111_j.1574-6941.2012.01319.x,10.1111/j.1574-6941.2012.01319.x,Bacterial communities associated with healthy and Acropora white syndrome-affected corals from American Samoa,05 January 2021,"coral disease,white syndrome,clone libraries,culturable isolates,Vibrio,MLST","Acropora white syndrome (AWS) is characterized by rapid tissue loss revealing the white underlying skeleton and affects corals worldwide; however, reports of causal agents are conflicting. Samples were collected from healthy and diseased corals and seawater around American Samoa and bacteria associated with AWS characterized using both culture-dependent and culture-independent methods, from coral mucus and tissue slurries, respectively. Bacterial 16S rRNA gene clone libraries derived from coral tissue were dominated by the Gammaproteobacteria, and Jaccard's distances calculated between the clone libraries showed that those from diseased corals were more similar to each other than to those from healthy corals. 16S rRNA genes from 78 culturable coral mucus isolates also revealed a distinct partitioning of bacterial genera into healthy and diseased corals. Isolates identified as Vibrionaceae were further characterized by multilocus sequence typing, revealing that whilst several Vibrio spp. were found to be associated with AWS lesions, a recently described species, Vibrio owensii, was prevalent amongst cultured Vibrio isolates. Unaffected tissues from corals with AWS had a different microbiota than normal Acropora as found by others. Determining whether a microbial shift occurs prior to disease outbreaks will be a useful avenue of pursuit and could be helpful in detecting prodromal signs of coral disease prior to manifestation of lesions.",en
10.1186_s12864-019-5527-2,10.1186/s12864-019-5527-2,Transcriptomic analysis reveals protein homeostasis breakdown in the coral Acropora millepora during hypo-saline stress,NA,"Coral,Transcriptomics,Salinity stress,Endoplasmic reticulum,Amino acid metabolism","Background: Coral reefs can experience salinity fluctuations due to rainfall and runoff; these events can have major impacts on the corals and lead to bleaching and mortality. On the Great Barrier Reef (GBR), low salinity events, which occur during summer seasons and can involve salinity dropping~10 PSU correlate with declines in coral cover, and these events are predicted to increase in frequency and severity under future climate change scenarios. In other marine invertebrates, exposure to low salinity causes increased expression of genes involved in proteolysis, responses to oxidative stress, and membrane transport, but the effects that changes in salinity have on corals have so far received only limited attention. To better understand the coral response to hypo-osmotic stress, here we investigated the transcriptomic response of the coral Acropora millepora in both adult and juvenile life stages to acute (1 h) and more prolonged (24 h) exposure to low salinity. Results: Differential gene expression analysis revealed the involvement of both common and specific response mechanisms in Acropora. The general response to environmental stressors included up-regulation of genes involved in the mitigation of macromolecular and oxidative damage, while up-regulation of genes involved in amino acid metabolism and transport represent specific responses to salinity stress. Conclusions: This study is the first comprehensive transcriptomic analysis of the coral response to low salinity stress and provides important insights into the likely consequences of heavy rainfall and runoff events on coral reefs.",en
10.1016_j.dci.2008.05.010,10.1016/j.dci.2008.05.010,An ancient and variable mannose-binding lectin from the coral Acropora millepora binds both pathogens and symbionts,11 June 2008,"Coral,Immunity,Symbiosis,Pattern recognition,Mannose-binding lectin,Sequence variability,Symbiodinium","Corals form the framework of the world's coral reefs and are under threat from increases in disease and bleaching (symbiotic dysfunction), yet the mechanisms of pathogen and symbiont recognition remain largely unknown. Here we describe the isolation and characterisation of an ancient mannose-binding lectin in the coral Acropora millepora, which is likely to be involved in both processes. The lectin ('Millectin') was isolated by affinity chromatography and was shown to bind to bacterial pathogens as well as coral symbionts, dinoflagellates of the genus Symbiodinium. cDNA analysis of Millectin indicate extensive sequence variation in the binding region, reflecting its ability to recognise various mannose-like carbohydrate structures on non-self cells, including symbionts and pathogens. This is the first mannose-binding lectin to show extensive sequence variability as observed for pattern recognition proteins in other invertebrate immune systems and, given that invertebrates rely on non-adaptive immunity, is a potential keystone component of coral defence mechanisms.",en
10.1371_journal.pone.0146636,10.1371/journal.pone.0146636,Genetic Signature of Resistance to White Band Disease in the Caribbean Staghorn Coral Acropora cervicornis,"January 19, 2016",NA,"Coral reefs are declining worldwide due to multiple factors including rising sea surface temperature, ocean acidification, and disease outbreaks. Over the last 30 years, White Band Disease (WBD) alone has killed up to 95% of the Caribbean`s dominant shallow-water corals-the staghorn coral Acropora cervicornis and the elkhorn coral A. palmata. Both corals are now listed on the US Endangered Species Act, and while their recovery has been slow, recent transmission surveys indicate that more than 5% of staghorn corals are disease resistant. Here we compared transcriptome-wide gene expression between resistant and susceptible staghorn corals exposed to WBD using in situ transmission assays. We identified constitutive gene expression differences underlying disease resistance that are independent from the immune response associated with disease exposure. Genes involved in RNA interference-mediated gene silencing, including Argonaute were up-regulated in resistant corals, whereas heat shock proteins (HSPs) were down-regulated. Up-regulation of Argonaute proteins indicates that post-transcriptional gene silencing plays a key, but previously unsuspected role in coral immunity and disease resistance. Constitutive expression of HSPs has been linked to thermal resilience in other Acropora corals, suggesting that the down-regulation of HSPs in disease resistant staghorn corals may confer a dual benefit of thermal resilience.",en
